split,metric,iteration,mean,std
learn,MultiClass,1,1.3229065986188433,0.016057973876528027
learn,MultiClass,2,1.269784552221231,0.02416471305084748
learn,MultiClass,3,1.228107208631069,0.03225644977721362
learn,MultiClass,4,1.1909764394236393,0.03701072527283969
learn,MultiClass,5,1.1490677075536402,0.04290206666614351
learn,MultiClass,6,1.113355199688299,0.048427794318235906
learn,MultiClass,7,1.0831497457614518,0.05313246905482555
learn,MultiClass,8,1.0562422685780932,0.053009043985404375
learn,MultiClass,9,1.0315105858469167,0.0503679621097314
learn,MultiClass,10,1.0053915088729526,0.0491927190916367
learn,MultiClass,11,0.9841575471604421,0.05172063044379485
learn,MultiClass,12,0.9631040548949521,0.048593812844468856
learn,MultiClass,13,0.9435426334056303,0.049975731540432916
learn,MultiClass,14,0.9215940329019463,0.05477494797735331
learn,MultiClass,15,0.9077571389286989,0.055144370339433216
learn,MultiClass,16,0.8897637381581642,0.05692758971751129
learn,MultiClass,17,0.8775709960240881,0.058915572821002
learn,MultiClass,18,0.8651083150996663,0.057843804972786544
learn,MultiClass,19,0.8527867461292242,0.056425924202562594
learn,MultiClass,20,0.842470655138999,0.05771174359236157
learn,MultiClass,21,0.8336831741867541,0.05949640705245901
learn,MultiClass,22,0.8204671905415725,0.05748219589256984
learn,MultiClass,23,0.8121045951768064,0.057244166322577734
learn,MultiClass,24,0.8025368007207123,0.05643340009985616
learn,MultiClass,25,0.7956494947186483,0.05715892287351012
learn,MultiClass,26,0.783591929403606,0.058153052509287914
learn,MultiClass,27,0.7766447386669635,0.05936870658324996
learn,MultiClass,28,0.7699242109422908,0.05820904026752792
learn,MultiClass,29,0.7626789255171155,0.05833582726002817
learn,MultiClass,30,0.7547389277481782,0.05779395820359181
learn,MultiClass,31,0.747800531854714,0.0569328782007676
learn,MultiClass,32,0.7420643909771745,0.056023456356067015
learn,MultiClass,33,0.7351783236960331,0.056466661836923844
learn,MultiClass,34,0.7287661120646307,0.053039890413765056
learn,MultiClass,35,0.7217582622552803,0.051718239150036836
learn,MultiClass,36,0.7157587879330818,0.05247204849088978
learn,MultiClass,37,0.7108628219445035,0.05441361436086883
learn,MultiClass,38,0.7061840591692764,0.053537522044700796
learn,MultiClass,39,0.7026006316221051,0.051996672547001216
learn,MultiClass,40,0.6979931664195844,0.05015231685848058
learn,MultiClass,41,0.6940671799277394,0.0488141578377769
learn,MultiClass,42,0.6914847094247172,0.047475840432003605
learn,MultiClass,43,0.6871839121169947,0.04692224160385232
learn,MultiClass,44,0.6841347959104007,0.04654964848788672
learn,MultiClass,45,0.6802395256796422,0.04754675488688078
learn,MultiClass,46,0.6764521108106964,0.04808182935910127
learn,MultiClass,47,0.6724707850621516,0.046604003632515614
learn,MultiClass,48,0.6690962244311381,0.04702119209081156
learn,MultiClass,49,0.6650087397753472,0.045383801537267336
learn,MultiClass,50,0.662843778911961,0.04543186396357708
learn,MultiClass,51,0.6598927012285648,0.044664341311927376
learn,MultiClass,52,0.6545052583359978,0.04233292737918578
learn,MultiClass,53,0.6502314489453396,0.04202165722231487
learn,MultiClass,54,0.6470317992582146,0.04108427345732849
learn,MultiClass,55,0.6449032459405079,0.040322642104982355
learn,MultiClass,56,0.6413773280335606,0.03851269998318296
learn,MultiClass,57,0.6393589555108132,0.0388310209800191
learn,MultiClass,58,0.636130852525519,0.038879034655861316
learn,MultiClass,59,0.6329227868446589,0.03863855959306337
learn,MultiClass,60,0.629762809474482,0.04067452634888243
learn,MultiClass,61,0.6261797562789964,0.0416517848227113
learn,MultiClass,62,0.6234821990072144,0.04030392248794984
learn,MultiClass,63,0.6203642749941921,0.03899587182311794
learn,MultiClass,64,0.6168697815080886,0.03938780035873208
learn,MultiClass,65,0.6144672926080633,0.038330385092262276
learn,MultiClass,66,0.6127497468175707,0.037787372871588544
learn,MultiClass,67,0.6108193528872603,0.037215912673865786
learn,MultiClass,68,0.6087372850918469,0.03788485239679571
learn,MultiClass,69,0.6056973394005907,0.03784724153611612
learn,MultiClass,70,0.6032118723058063,0.03803776147918113
learn,MultiClass,71,0.601586189510497,0.0381338235991693
learn,MultiClass,72,0.5990127277843011,0.0378253507699954
learn,MultiClass,73,0.5971624066145053,0.03815405230342927
