split,metric,iteration,mean,std
learn,MultiClass,1,1.320388514988411,0.019658805352070385
learn,MultiClass,2,1.2647555497823353,0.03303482422050747
learn,MultiClass,3,1.2205692760908093,0.03997528110778312
learn,MultiClass,4,1.1819880512950878,0.042172655448426195
learn,MultiClass,5,1.1475202371510802,0.046103045604814145
learn,MultiClass,6,1.1155527669513712,0.04851736195679508
learn,MultiClass,7,1.0896274874004475,0.05058277188070974
learn,MultiClass,8,1.0672180927713273,0.053817656657683365
learn,MultiClass,9,1.046161989188833,0.049669378585784726
learn,MultiClass,10,1.0267160950763459,0.04961036699083017
learn,MultiClass,11,1.0107758919577918,0.04961488296661877
learn,MultiClass,12,0.9951343019713099,0.04840303808616279
learn,MultiClass,13,0.9817577074324131,0.04829961141909623
learn,MultiClass,14,0.9691264179197497,0.04751245302336876
learn,MultiClass,15,0.9573644255139595,0.045257142304448675
learn,MultiClass,16,0.9461374204834078,0.0449871395396393
learn,MultiClass,17,0.9346476099429515,0.04319657660587569
learn,MultiClass,18,0.9252353987903348,0.04278743150157497
learn,MultiClass,19,0.9164890026098842,0.0452433028258612
learn,MultiClass,20,0.9078421551730533,0.046235786468558186
learn,MultiClass,21,0.8999113823170914,0.0456831102094398
learn,MultiClass,22,0.89155471419849,0.04732631253024479
learn,MultiClass,23,0.8850539765053389,0.04712342062145222
learn,MultiClass,24,0.8791030625352424,0.04741539889395284
learn,MultiClass,25,0.8737167794855918,0.04679179311235103
learn,MultiClass,26,0.8671645284500464,0.046736223858218545
learn,MultiClass,27,0.8623361069897583,0.04651480275142424
learn,MultiClass,28,0.8580579094707408,0.04643385385022774
learn,MultiClass,29,0.8534739021488066,0.04646785323395701
learn,MultiClass,30,0.8480159971908277,0.04468802954823386
learn,MultiClass,31,0.8435263448265319,0.043104595948335364
learn,MultiClass,32,0.8396138412218881,0.04309586001600277
learn,MultiClass,33,0.8335217259280707,0.04239396839031587
learn,MultiClass,34,0.8288336302850032,0.04132972788242402
learn,MultiClass,35,0.8240817803165474,0.040613732736066804
learn,MultiClass,36,0.8203568788946686,0.0405218595018974
learn,MultiClass,37,0.8165009761642368,0.03939301494608843
learn,MultiClass,38,0.8126508426094063,0.038568091238280776
learn,MultiClass,39,0.8082340922815315,0.037208118378061886
learn,MultiClass,40,0.8047629394217302,0.03660022250095938
learn,MultiClass,41,0.8014875666845094,0.03556984234716531
learn,MultiClass,42,0.7989476625102115,0.03545827335416647
learn,MultiClass,43,0.796300764236641,0.03433789923786507
learn,MultiClass,44,0.7926708282615275,0.034079871336917256
learn,MultiClass,45,0.7882433008591425,0.03421221838708571
learn,MultiClass,46,0.7847711860263702,0.03237530341693336
learn,MultiClass,47,0.78102646966859,0.030512520604131486
learn,MultiClass,48,0.7782280257431469,0.029358525569875976
learn,MultiClass,49,0.7741570995284413,0.028920290331650295
learn,MultiClass,50,0.7711804058616485,0.028000563729337267
learn,MultiClass,51,0.7690298607972684,0.027546970730976755
learn,MultiClass,52,0.7657857696172699,0.026973666439763653
learn,MultiClass,53,0.7632989570579958,0.02705456481412869
learn,MultiClass,54,0.7604769656746497,0.026766480196598084
learn,MultiClass,55,0.7586193705495301,0.026873252123685163
learn,MultiClass,56,0.7564590899200495,0.02680971795542895
learn,MultiClass,57,0.753550013204846,0.026394790548699226
learn,MultiClass,58,0.7507973901388658,0.026944424530733868
learn,MultiClass,59,0.747151175873227,0.023981370250729415
learn,MultiClass,60,0.744313056800374,0.02258429344009804
learn,MultiClass,61,0.7412491074210217,0.021893967240998975
learn,MultiClass,62,0.7390659552477171,0.021837543560796913
learn,MultiClass,63,0.7365314472732807,0.021884318222843282
learn,MultiClass,64,0.7344580297503269,0.021855758456790525
learn,MultiClass,65,0.7320004401844398,0.021043939021544483
learn,MultiClass,66,0.7293001303754458,0.020008518030845916
learn,MultiClass,67,0.7271796988041919,0.019199062256292667
learn,MultiClass,68,0.7249413366763986,0.018037257998399978
learn,MultiClass,69,0.7231167513196984,0.01762361308797904
learn,MultiClass,70,0.7208237851351202,0.01781247594417616
learn,MultiClass,71,0.7195701654292983,0.01781391528142966
learn,MultiClass,72,0.7177732472726034,0.017351483814747586
learn,MultiClass,73,0.7158012484128926,0.01706719591433443
learn,MultiClass,74,0.7137198460526766,0.015985958790114684
learn,MultiClass,75,0.7123279629776432,0.01596037364372956
learn,MultiClass,76,0.7101846571062942,0.015856060857488766
learn,MultiClass,77,0.7080734465327667,0.01571135136889044
learn,MultiClass,78,0.7060437458843103,0.015244556002743178
learn,MultiClass,79,0.7036937652062901,0.014979623259080716
learn,MultiClass,80,0.7024114301057622,0.01462316136828989
learn,MultiClass,81,0.6990917488772472,0.013795122471141518
learn,MultiClass,82,0.6972233547094442,0.012872544277639082
learn,MultiClass,83,0.6957931626374387,0.013422612330858282
learn,MultiClass,84,0.6942095035491113,0.013010990830881766
learn,MultiClass,85,0.6927595880434088,0.012916344897419555
learn,MultiClass,86,0.6912072103305079,0.013789266827817625
learn,MultiClass,87,0.6899512499543589,0.014009596633841399
learn,MultiClass,88,0.6874486672443254,0.012358274887405893
learn,MultiClass,89,0.6861997353582237,0.01063112367267154
learn,MultiClass,90,0.6849010856211242,0.009965796204437122
learn,MultiClass,91,0.6833722091048007,0.01014325698610052
learn,MultiClass,92,0.6815685199526674,0.009460536863867495
learn,MultiClass,93,0.6795644807174239,0.009260649351037289
learn,MultiClass,94,0.6772517110853618,0.008545853758684944
learn,MultiClass,95,0.6752638848510066,0.007399353370754514
learn,MultiClass,96,0.6738432616179217,0.007118659840949467
learn,MultiClass,97,0.6715007151398805,0.006494442649509156
learn,MultiClass,98,0.6696714938361776,0.006083646953729823
learn,MultiClass,99,0.6673166138405061,0.006122945619767885
learn,MultiClass,100,0.6654521999807176,0.006432553608210221
learn,MultiClass,101,0.663813948752249,0.006723783292368902
learn,MultiClass,102,0.6624119320697888,0.0056262437044165775
learn,MultiClass,103,0.6609213871726443,0.005453082853394994
learn,MultiClass,104,0.6590290093857634,0.004213079802774071
learn,MultiClass,105,0.6578338972702319,0.003465280098530507
learn,MultiClass,106,0.655849277170204,0.002961074761504604
learn,MultiClass,107,0.6535064246627456,0.0030171021463355056
learn,MultiClass,108,0.6522860932872905,0.0026627780874878943
learn,MultiClass,109,0.6508337869085052,0.002380340512618349
learn,MultiClass,110,0.6494214618734941,0.0017020222720090334
