split,metric,iteration,mean,std
learn,MultiClass,1,1.3401765041797322,0.009318880281959799
learn,MultiClass,2,1.295109795971003,0.023201364726083095
learn,MultiClass,3,1.261288555450369,0.03468901513868884
learn,MultiClass,4,1.231350472189861,0.036762770210612236
learn,MultiClass,5,1.2013467664736504,0.03727994438928069
learn,MultiClass,6,1.1768562727865142,0.04102705296194708
learn,MultiClass,7,1.1528936695429945,0.04427409326806297
learn,MultiClass,8,1.1311984189786748,0.04910946543284091
learn,MultiClass,9,1.1101431737295493,0.05337012442347091
learn,MultiClass,10,1.0907733786393878,0.05449960916914431
learn,MultiClass,11,1.0740500814308436,0.05858089538324086
learn,MultiClass,12,1.0584875540291891,0.060529022610673756
learn,MultiClass,13,1.0439216716720632,0.06251800337825748
learn,MultiClass,14,1.0291683069452986,0.06400841026423484
learn,MultiClass,15,1.0159936646133212,0.06407820785675734
learn,MultiClass,16,1.0041110926356906,0.06546208144106039
learn,MultiClass,17,0.9933503037472515,0.06790955781837779
learn,MultiClass,18,0.983319152533347,0.06766341338153763
learn,MultiClass,19,0.9731553011456932,0.06916963240249051
learn,MultiClass,20,0.964350983271604,0.06918652724763526
learn,MultiClass,21,0.9561968374747357,0.0693634941775438
learn,MultiClass,22,0.9480823490349124,0.06923882781017612
learn,MultiClass,23,0.9393971872796099,0.07115845477256258
learn,MultiClass,24,0.9317415545829151,0.07289562876001444
learn,MultiClass,25,0.924355308669638,0.0742661257612221
learn,MultiClass,26,0.9175954458634903,0.07500233870762507
learn,MultiClass,27,0.9100479245269554,0.07396425978406407
learn,MultiClass,28,0.902828065987251,0.07356025659836243
learn,MultiClass,29,0.8959723744653955,0.07432645298863595
learn,MultiClass,30,0.8909326830800777,0.07520987802681481
learn,MultiClass,31,0.88657234495963,0.07443642788613371
learn,MultiClass,32,0.8806740697391953,0.07415617382793036
learn,MultiClass,33,0.8757704023433559,0.07476058581385822
learn,MultiClass,34,0.8700976222136607,0.0750116373077029
learn,MultiClass,35,0.8645992070242159,0.0739328218732709
learn,MultiClass,36,0.8593328818677959,0.0735719420034649
learn,MultiClass,37,0.8542338782066283,0.07362684892792346
learn,MultiClass,38,0.8498552482688317,0.07326578886053993
learn,MultiClass,39,0.8452868080553249,0.07362550649942089
learn,MultiClass,40,0.8408689123503095,0.07454005893933606
learn,MultiClass,41,0.8372246690857217,0.07369430931737499
learn,MultiClass,42,0.8330189550319473,0.07371925665297263
learn,MultiClass,43,0.8280785181940606,0.07388426085562734
learn,MultiClass,44,0.8252752060524674,0.0739977698033091
learn,MultiClass,45,0.8219248105793007,0.0732317970433429
learn,MultiClass,46,0.8190006932268796,0.07290640497925302
learn,MultiClass,47,0.8152419422954562,0.07228094710158452
learn,MultiClass,48,0.8115376568876399,0.07205980374223582
learn,MultiClass,49,0.8097530594953659,0.07399784238164589
learn,MultiClass,50,0.8052343275150748,0.07263695749333238
learn,MultiClass,51,0.8028357056610905,0.07160248135274956
learn,MultiClass,52,0.7988862098225296,0.07191090800400281
learn,MultiClass,53,0.7967141465335246,0.07165371796740629
learn,MultiClass,54,0.7936105274290648,0.06863871139076694
learn,MultiClass,55,0.7892950552866023,0.067344224678189
learn,MultiClass,56,0.785864495799553,0.06745834624454358
learn,MultiClass,57,0.7817980418413888,0.066911753457493
learn,MultiClass,58,0.7783900563182908,0.06693599550886936
learn,MultiClass,59,0.775847228295707,0.06687674171764943
learn,MultiClass,60,0.7738784430633155,0.06647883246014608
learn,MultiClass,61,0.7708509345936744,0.06581323957440555
learn,MultiClass,62,0.7692987478068376,0.06588085641881392
learn,MultiClass,63,0.767173925417339,0.06358061678040568
learn,MultiClass,64,0.7645822332216823,0.06245225235129417
learn,MultiClass,65,0.7628149749699218,0.06191017509858053
learn,MultiClass,66,0.7598932010925905,0.06112137301348888
learn,MultiClass,67,0.7575243389175021,0.06005465666496608
learn,MultiClass,68,0.7544045088961884,0.057635244577222786
learn,MultiClass,69,0.7516085072638254,0.05793126886672322
learn,MultiClass,70,0.7500464251249626,0.05622540311768709
learn,MultiClass,71,0.7479160190340659,0.05645791713272706
learn,MultiClass,72,0.7461215173928122,0.05518677976298699
learn,MultiClass,73,0.7441754350357551,0.05491824841569483
learn,MultiClass,74,0.7436021073039917,0.05513353046152038
learn,MultiClass,75,0.7423874998320903,0.05409971253549089
learn,MultiClass,76,0.7390039916972613,0.05424321009589992
learn,MultiClass,77,0.7375302848378431,0.05249073331868606
learn,MultiClass,78,0.7355195569821528,0.05283986494181394
learn,MultiClass,79,0.7335001531073794,0.05391699853459643
learn,MultiClass,80,0.7315457164695918,0.05356780995137678
learn,MultiClass,81,0.7286430319102446,0.05372330955645884
learn,MultiClass,82,0.7262568687192879,0.05440943474816391
learn,MultiClass,83,0.724193599778136,0.054397842062751146
learn,MultiClass,84,0.7219896228817977,0.054284853796186396
learn,MultiClass,85,0.7207213338389791,0.05430180183545987
learn,MultiClass,86,0.7189879903107737,0.05549070617577873
learn,MultiClass,87,0.7172361509917902,0.05572650441181431
