split,metric,iteration,mean,std
learn,MultiClass,1,1.3229267957403974,0.006330589660160155
learn,MultiClass,2,1.2700019303772505,0.009168096245370506
learn,MultiClass,3,1.2254730364050783,0.010206213887486371
learn,MultiClass,4,1.187920560814624,0.014108378511902242
learn,MultiClass,5,1.1504403609792624,0.015878272196430312
learn,MultiClass,6,1.1186900028668023,0.01808382689089356
learn,MultiClass,7,1.0931587063980228,0.020822804827288564
learn,MultiClass,8,1.0670761600203236,0.019678891416504224
learn,MultiClass,9,1.0416373138483852,0.0184024530825452
learn,MultiClass,10,1.0189373971724383,0.015241552062340595
learn,MultiClass,11,0.9992017602429094,0.01712388832976207
learn,MultiClass,12,0.9809725053698201,0.018747686406036752
learn,MultiClass,13,0.965490031363336,0.018143338603680968
learn,MultiClass,14,0.9502701185045602,0.01651619617333916
learn,MultiClass,15,0.9339548858122555,0.013352966739777148
learn,MultiClass,16,0.9203372621168144,0.013009609285511434
learn,MultiClass,17,0.9071766453320157,0.01415835614131359
learn,MultiClass,18,0.895410266391094,0.016177243668282895
learn,MultiClass,19,0.881881024062566,0.013137050317159796
learn,MultiClass,20,0.8723664029952561,0.013277174031021377
learn,MultiClass,21,0.8631393052696629,0.011610664156998542
learn,MultiClass,22,0.8530814662863859,0.009527921340056724
learn,MultiClass,23,0.8435384464354968,0.011369210345127856
learn,MultiClass,24,0.8353329378802382,0.011884008839249505
learn,MultiClass,25,0.8245198979354064,0.015416468449703968
learn,MultiClass,26,0.8156599835550439,0.01749638526329334
learn,MultiClass,27,0.8081284517496866,0.02048115835740653
learn,MultiClass,28,0.7999625222261773,0.01891671915398744
learn,MultiClass,29,0.7923949379210667,0.017229079097742503
learn,MultiClass,30,0.7855936714678945,0.020048692782542427
learn,MultiClass,31,0.7805420713331926,0.019183881286854748
learn,MultiClass,32,0.7732767738237181,0.018525351144227126
learn,MultiClass,33,0.7681631978663251,0.01871060491953013
learn,MultiClass,34,0.7630131162043168,0.017827367352081434
learn,MultiClass,35,0.7588020061217513,0.017209364283072476
learn,MultiClass,36,0.7540688382740037,0.01880977986324909
learn,MultiClass,37,0.7492641813761635,0.01857203984335583
learn,MultiClass,38,0.7453681392958688,0.01894693533329484
learn,MultiClass,39,0.7400985652091713,0.019887325164580916
learn,MultiClass,40,0.7350578462410148,0.019668858961709522
learn,MultiClass,41,0.7292363594797573,0.019258291123495353
learn,MultiClass,42,0.7242990848942888,0.017921974535615854
learn,MultiClass,43,0.7198226341941872,0.01796443383349167
learn,MultiClass,44,0.7156529519470443,0.017084676503325805
learn,MultiClass,45,0.711015332484838,0.01673395974380405
learn,MultiClass,46,0.7057108291694109,0.018020829846971502
learn,MultiClass,47,0.7023908609487606,0.0179677206511671
learn,MultiClass,48,0.6992954280623461,0.01808111631655694
learn,MultiClass,49,0.6955120762191603,0.018569176681505435
learn,MultiClass,50,0.6923567159191064,0.01880269902847255
learn,MultiClass,51,0.6894547599204252,0.018346720785180654
learn,MultiClass,52,0.6867183425812876,0.01755587055665955
learn,MultiClass,53,0.6829971369411694,0.017884692036371243
learn,MultiClass,54,0.6795403175640397,0.019284937679696388
learn,MultiClass,55,0.6763576231538365,0.018583040150984362
learn,MultiClass,56,0.6739381365923852,0.018916968330624902
learn,MultiClass,57,0.6699723322429326,0.018460889891264515
learn,MultiClass,58,0.6657558325245212,0.01849090814176008
learn,MultiClass,59,0.6619525335375577,0.0188091570512675
learn,MultiClass,60,0.6591243049158647,0.018643901659198513
learn,MultiClass,61,0.6565397412335092,0.018107115487208246
learn,MultiClass,62,0.6537095678889187,0.01779994113921057
learn,MultiClass,63,0.6502694730537334,0.01814811243427666
learn,MultiClass,64,0.6485659592935941,0.018676523347823167
learn,MultiClass,65,0.6451473465849492,0.019598262180379265
learn,MultiClass,66,0.6422674173282594,0.019714551059447003
learn,MultiClass,67,0.6391073233802536,0.02086999869411686
learn,MultiClass,68,0.6356544092702613,0.020734296256556813
learn,MultiClass,69,0.6326376291812906,0.02118382151901407
learn,MultiClass,70,0.6296175760507868,0.021684994068751295
learn,MultiClass,71,0.6275443843530021,0.020983892996520967
learn,MultiClass,72,0.6249682587695133,0.021508827735635797
learn,MultiClass,73,0.6220144127609651,0.021273579995023516
learn,MultiClass,74,0.6199218425444654,0.022038261884007825
learn,MultiClass,75,0.6157785294092327,0.02254317988497359
learn,MultiClass,76,0.6138523799725367,0.022955436787414144
learn,MultiClass,77,0.6104757074907278,0.024668835194317517
learn,MultiClass,78,0.6077788839406176,0.024163127125628722
learn,MultiClass,79,0.6053521704525064,0.023210033453845057
learn,MultiClass,80,0.6029614432964324,0.023433293344063466
learn,MultiClass,81,0.599606116946373,0.022228780204369806
