split,metric,iteration,mean,std
learn,MultiClass,1,1.3632729192563762,0.003748889049410212
learn,MultiClass,2,1.3401290087226687,0.005728360405122851
learn,MultiClass,3,1.318795271571564,0.008766468220816373
learn,MultiClass,4,1.2989458412664392,0.010371708242948481
learn,MultiClass,5,1.2804421760573044,0.013287574959927426
learn,MultiClass,6,1.2627904406687527,0.015440011927649508
learn,MultiClass,7,1.2472112555637127,0.01642021015944898
learn,MultiClass,8,1.2315985684393713,0.017417453572144012
learn,MultiClass,9,1.2166937151277393,0.018593053979821875
learn,MultiClass,10,1.202024805757257,0.019455081028370166
learn,MultiClass,11,1.1872814672188972,0.021914662041520018
learn,MultiClass,12,1.1716056894968574,0.02369374872916569
learn,MultiClass,13,1.1586265572407857,0.026639841185547377
learn,MultiClass,14,1.1448081335944968,0.029381330794613518
learn,MultiClass,15,1.1300093254610044,0.030594991067800652
learn,MultiClass,16,1.1180235027517929,0.03244454324470373
learn,MultiClass,17,1.106514669523871,0.03392088500882531
learn,MultiClass,18,1.0945744424041923,0.03481621797831038
learn,MultiClass,19,1.0835163529868936,0.03596143612568293
learn,MultiClass,20,1.0732191797760073,0.037125485898051765
learn,MultiClass,21,1.0628692377722295,0.038715637028470105
learn,MultiClass,22,1.052629281684524,0.03963125404138298
learn,MultiClass,23,1.0432526089670893,0.041680989920164224
learn,MultiClass,24,1.0338411732224901,0.043237980390947804
learn,MultiClass,25,1.0251724094448993,0.045319073530363116
learn,MultiClass,26,1.0167005442098702,0.046207304057895825
learn,MultiClass,27,1.0090491890152735,0.04758984839415897
learn,MultiClass,28,1.0006654575437042,0.04856033765368605
learn,MultiClass,29,0.9925399042009929,0.049886138125659105
learn,MultiClass,30,0.9851345530812238,0.05062087628553177
learn,MultiClass,31,0.9775561315047696,0.051641689712185086
learn,MultiClass,32,0.9708462054761727,0.051793901815815294
learn,MultiClass,33,0.9640892542087078,0.052584366938267825
learn,MultiClass,34,0.9578777311594789,0.05318430535286855
learn,MultiClass,35,0.9507512373968531,0.054596248568481845
learn,MultiClass,36,0.9442961926140233,0.0551483121249837
learn,MultiClass,37,0.9373758114865888,0.054833312153974155
learn,MultiClass,38,0.9310940634047139,0.054669836559301056
learn,MultiClass,39,0.9250964347934133,0.05512625224039387
learn,MultiClass,40,0.9192087955741411,0.055445295175279304
learn,MultiClass,41,0.9133254404802839,0.055929987333967854
learn,MultiClass,42,0.9082079410708518,0.056540004143435144
learn,MultiClass,43,0.9030148576305613,0.056958217514725455
learn,MultiClass,44,0.8979648463348854,0.057318290755469174
learn,MultiClass,45,0.8930532089861676,0.057486390159006445
learn,MultiClass,46,0.8885986518058115,0.05804522516614902
learn,MultiClass,47,0.8827937538892953,0.05729169273087505
learn,MultiClass,48,0.8782020807117307,0.05757902038206448
learn,MultiClass,49,0.8737192607915661,0.05837828064946548
learn,MultiClass,50,0.869403925603384,0.058581018472778676
learn,MultiClass,51,0.865367776630069,0.058822831605981354
learn,MultiClass,52,0.8603049575881142,0.059106081233706795
learn,MultiClass,53,0.8560813103184257,0.05940834716860192
learn,MultiClass,54,0.8518452123907275,0.059698059524308705
learn,MultiClass,55,0.8481242046071663,0.06000364986158282
learn,MultiClass,56,0.8440855034764129,0.06039063850950323
learn,MultiClass,57,0.8404875683746993,0.06012596864785958
learn,MultiClass,58,0.8363623998261499,0.060899064557999136
learn,MultiClass,59,0.8320500447311194,0.05960031481311237
learn,MultiClass,60,0.8279295270427284,0.06033402238613128
learn,MultiClass,61,0.8246922930649241,0.06111738219628548
learn,MultiClass,62,0.8211311318405067,0.06137023190635739
learn,MultiClass,63,0.8178042002672009,0.06166271993446046
learn,MultiClass,64,0.8149934831368474,0.061649176208544015
learn,MultiClass,65,0.8111072323891214,0.061261142327623606
learn,MultiClass,66,0.8084258786466826,0.061144498075433144
learn,MultiClass,67,0.8051086965917164,0.061211381594281564
learn,MultiClass,68,0.8022526646265021,0.06164497754447758
learn,MultiClass,69,0.7984373183872943,0.06195141016886386
learn,MultiClass,70,0.7951956191846898,0.0626873664366245
learn,MultiClass,71,0.7923733311672579,0.06264664902830515
learn,MultiClass,72,0.7891255399668298,0.06204886904791173
learn,MultiClass,73,0.7857654486106714,0.06194219289935307
learn,MultiClass,74,0.7830164690044263,0.06242617694980924
learn,MultiClass,75,0.7799467953512319,0.06236061768797641
learn,MultiClass,76,0.7764309496179189,0.06139550942515302
learn,MultiClass,77,0.7736573940571178,0.061719320611099124
learn,MultiClass,78,0.7707087494035454,0.061575458541089714
learn,MultiClass,79,0.7676435953030872,0.06226026242666755
learn,MultiClass,80,0.7647937485895183,0.0620590149056455
learn,MultiClass,81,0.7623424623550216,0.06230939156916397
learn,MultiClass,82,0.7600719188293358,0.06267875127710203
learn,MultiClass,83,0.7570878805315236,0.061995198661430224
learn,MultiClass,84,0.7547267139409976,0.061962018951592555
learn,MultiClass,85,0.7524752118821233,0.061992679897104504
learn,MultiClass,86,0.749960399246659,0.06216965033261782
learn,MultiClass,87,0.7471879273257968,0.062128685924427225
learn,MultiClass,88,0.7443970315063103,0.06184830532012644
learn,MultiClass,89,0.7420676164291281,0.061988143526549105
learn,MultiClass,90,0.7395385543883896,0.06162644777580318
learn,MultiClass,91,0.736908784858442,0.06159485631479932
learn,MultiClass,92,0.7343054786779245,0.06068877432442625
learn,MultiClass,93,0.7320733719281495,0.06076573042765152
