split,metric,iteration,mean,std
learn,MultiClass,1,1.3329153792197117,0.0075834577814110436
learn,MultiClass,2,1.2884221312643194,0.013676904381126252
learn,MultiClass,3,1.24908114463057,0.017604674480099208
learn,MultiClass,4,1.213587077067937,0.02216246396835997
learn,MultiClass,5,1.1827033355552448,0.024874456292525216
learn,MultiClass,6,1.1563154066002534,0.023825778707041282
learn,MultiClass,7,1.1322200903679855,0.026398052431296035
learn,MultiClass,8,1.110298481035997,0.027000421367919938
learn,MultiClass,9,1.090443131859274,0.029035482942184266
learn,MultiClass,10,1.0733982979741505,0.02913064442279421
learn,MultiClass,11,1.0569300408384168,0.031176375777550752
learn,MultiClass,12,1.0420330705576657,0.030964180902293335
learn,MultiClass,13,1.0277357625635777,0.03283729822293549
learn,MultiClass,14,1.0158790262240605,0.0324583809272069
learn,MultiClass,15,1.003064273461473,0.03455628046459351
learn,MultiClass,16,0.9913227067612035,0.03522624512932894
learn,MultiClass,17,0.9797037081459382,0.034692103105188256
learn,MultiClass,18,0.9693257759708317,0.03229664135433002
learn,MultiClass,19,0.9604450514584252,0.032985484801370146
learn,MultiClass,20,0.9515233175060119,0.033383031961854145
learn,MultiClass,21,0.9433866444011061,0.03307350881559505
learn,MultiClass,22,0.9348489099012872,0.033346024247303305
learn,MultiClass,23,0.9265521513668218,0.03257040302819045
learn,MultiClass,24,0.9192903968218632,0.03387733792042216
learn,MultiClass,25,0.9124923058358622,0.033709367297312734
learn,MultiClass,26,0.9057665733300805,0.03442913797134328
learn,MultiClass,27,0.8993279622015168,0.03390427712340006
learn,MultiClass,28,0.8926927475479713,0.03436009137137004
learn,MultiClass,29,0.8870047452258296,0.03447601978855546
learn,MultiClass,30,0.8815682225475036,0.03555107590079943
learn,MultiClass,31,0.876130847230424,0.033667721740164684
learn,MultiClass,32,0.8709606680893827,0.03326745207455612
learn,MultiClass,33,0.8662598112235603,0.033829265030972756
learn,MultiClass,34,0.8615629841064445,0.033223709088497616
learn,MultiClass,35,0.8565230896146893,0.03269636163287413
learn,MultiClass,36,0.8509569406455055,0.03224108435936821
learn,MultiClass,37,0.8468637997170485,0.03264917911067083
learn,MultiClass,38,0.8428899045672961,0.03281022538882359
learn,MultiClass,39,0.8380228856959967,0.03116677495287709
learn,MultiClass,40,0.8348196328816838,0.031522784375645554
learn,MultiClass,41,0.8302814447688682,0.03032789976512598
learn,MultiClass,42,0.8266680182262561,0.030534571296713203
learn,MultiClass,43,0.8224960131572948,0.029858086122887872
learn,MultiClass,44,0.8197232670842022,0.030167141579613577
learn,MultiClass,45,0.8159843378240924,0.030445681153337928
learn,MultiClass,46,0.8129393455652801,0.031323592218981955
learn,MultiClass,47,0.8096134915378764,0.030837656576067064
learn,MultiClass,48,0.8061737091661917,0.03161500822322616
learn,MultiClass,49,0.8023287078404295,0.031004144991285537
learn,MultiClass,50,0.799552725676636,0.03146984040720639
learn,MultiClass,51,0.7969522757687217,0.031931879423498025
learn,MultiClass,52,0.7947293558031033,0.03116947042643534
learn,MultiClass,53,0.7919292676402477,0.031223312242849684
learn,MultiClass,54,0.7894996318178001,0.031731232299140585
learn,MultiClass,55,0.7871005866259263,0.03127405426507682
learn,MultiClass,56,0.7844316355800113,0.031389144665031225
learn,MultiClass,57,0.7821354889905011,0.03156200200684946
learn,MultiClass,58,0.7793553816826567,0.03166589568691941
learn,MultiClass,59,0.7766205449568933,0.031031948961623798
learn,MultiClass,60,0.77452488665732,0.031197822748535393
learn,MultiClass,61,0.7724826491947067,0.030429262513956855
learn,MultiClass,62,0.7702193466982662,0.029822659074506878
learn,MultiClass,63,0.7682548674446342,0.02931661208766168
learn,MultiClass,64,0.766405008611389,0.029947591739307444
learn,MultiClass,65,0.7644004508307316,0.029595358512713506
learn,MultiClass,66,0.7622168134563944,0.03015641841131128
learn,MultiClass,67,0.7604466956861217,0.030595906598240737
learn,MultiClass,68,0.7589828474724442,0.030125758539337414
learn,MultiClass,69,0.7567622108853175,0.031017445290349624
learn,MultiClass,70,0.7550173509620351,0.03171603273042006
learn,MultiClass,71,0.7537270232657067,0.032245935630849265
learn,MultiClass,72,0.7517419153473579,0.032166611195141616
learn,MultiClass,73,0.7486749639269222,0.03189431038204682
learn,MultiClass,74,0.7460905357982126,0.031774993475477506
learn,MultiClass,75,0.7429752773976377,0.03172116095738621
learn,MultiClass,76,0.741185125617966,0.031549312026311
learn,MultiClass,77,0.7401298554177748,0.03188161705835028
learn,MultiClass,78,0.7377835450584246,0.0325395218423216
learn,MultiClass,79,0.7360591198110306,0.03331244744819763
learn,MultiClass,80,0.7333099058201866,0.032997133504797896
learn,MultiClass,81,0.7300773373568799,0.03304442447869519
learn,MultiClass,82,0.728136033324327,0.03365207748925649
learn,MultiClass,83,0.7263108563252271,0.03410382538202459
learn,MultiClass,84,0.7244722262115134,0.03415090514073327
learn,MultiClass,85,0.7230668556385993,0.034420595948152076
learn,MultiClass,86,0.721366806920073,0.03376918437193184
learn,MultiClass,87,0.7194464724733755,0.0330035984825784
learn,MultiClass,88,0.7178866319939038,0.03273044676232495
learn,MultiClass,89,0.7157770307367208,0.032553030018915276
learn,MultiClass,90,0.7140292229110953,0.03221339409324905
learn,MultiClass,91,0.7130604904140538,0.03186581637476658
learn,MultiClass,92,0.7121552327302355,0.031047667749152505
learn,MultiClass,93,0.7102610224257813,0.03003049276287424
learn,MultiClass,94,0.7085627010751864,0.030282246215390645
learn,MultiClass,95,0.7071168352748747,0.030044647557779552
learn,MultiClass,96,0.7055506834794603,0.029286954061064928
learn,MultiClass,97,0.7040769862691678,0.029821163425819995
learn,MultiClass,98,0.7032499146463876,0.02999430750095205
learn,MultiClass,99,0.7012680637357223,0.0301987364083466
learn,MultiClass,100,0.6993364538858927,0.029829393025544784
learn,MultiClass,101,0.697627079052328,0.029189463926288333
learn,MultiClass,102,0.695735300442939,0.028132477757665527
learn,MultiClass,103,0.6940802581540438,0.02830875427313626
learn,MultiClass,104,0.6925586770201272,0.02851573057242159
learn,MultiClass,105,0.6906773864027124,0.028432805826328983
learn,MultiClass,106,0.6894055795735823,0.02756627246006581
learn,MultiClass,107,0.6879291102843895,0.02748558799441121
learn,MultiClass,108,0.6864204783664131,0.0270724002086742
learn,MultiClass,109,0.6851037790743432,0.026919519578272967
learn,MultiClass,110,0.683620834452472,0.027109170533249242
learn,MultiClass,111,0.6819300160821126,0.026980418035958256
learn,MultiClass,112,0.680538802681964,0.027214789833619846
learn,MultiClass,113,0.6792036406120355,0.026936568322965333
learn,MultiClass,114,0.6777239495992569,0.02643832687958501
learn,MultiClass,115,0.6762149695224812,0.026577203684014068
learn,MultiClass,116,0.6747071861337418,0.026852887080752664
